"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"fire_hydrant.jpg","Flag Pole","City Center","Human","Outdoors","og2","Yes","100","Inconsistent","Bathroom","Toilet Paper"
"suburb2.jpg","Fire Hydrant","Suburban","Human","Outdoors","og2","Yes","80","Inconsistent","Office","Sticky Notes"
"corridor2.jpg","Bathroom Sign","Corridor","Public","Indoors","ig2","Yes","50","Inconsistent","Farm","Feeding Trough"
"child_bedroom.png","Teddy Bear","Bedroom","Private","Indoors","ig1","No","80","Consistent","Bedroom","Teddy Bear"
"citycenter12.jpg","Historic Plaque","City Center","Human","Outdoors","og2","No","80","Inconsistent","Office","Tape Dispenser"
"Nature22.jpg","Wildflower","Forest","Natural","Outdoors","og2","No","100","Inconsistent","Bedroom","Alarm Clock"
"highway12.jpg","Motorcycle","Highway","Human","Outdoors","og2","Yes","100","Inconsistent","Living Room","Rocking Chair"
"bathroom4.jpg","Razor","Bathroom","Private","Indoors","ig1","No","50","Consistent","Bathroom","Razor"
"opencountry2.jpg","Farmhouse","Open Country","Natural","Outdoors","og2","Yes","50","Inconsistent","Living Room","TV Remote"
"MDS201.jpg","Rock","Forest","Natural","Outdoors","og1","No","100","Consistent","Forest","Rock"
"office4.jpg","Tape Dispenser","Office","Public","Indoors","ig2","No","100","Inconsistent","Coast","Beach Towel"
"conference8.jpg","Projector Screen","Conference Room","Public","Indoors","ig1","Yes","80","Consistent","Conference Room","Projector Screen"
"living17.jpg","Armchair Recliner","Living Room","Private","Indoors","ig1","No","100","Consistent","Living Room","Armchair Recliner"
"forest2.jpg","Bird Nest","Forest","Natural","Outdoors","og1","No","50","Consistent","Forest","Bird Nest"
"Urban14.jpg","Parking Meter","Suburban","Human","Outdoors","og2","Yes","100","Inconsistent","Conference Room","Laptop"
"farm7.jpg","Tractor","Farm","Natural","Outdoors","og1","No","50","Consistent","Farm","Tractor"
"fruit_bowl.jpg","Blender","Kitchen","Private","Indoors","ig2","Yes","100","Inconsistent","Playground","Seesaw"
"brick_apartment.png","Bird Bath","Suburban","Human","Outdoors","og2","No","80","Inconsistent","Kitchen","Baking Tray"
"citycenter11.jpg","Horse Carriage","City Center","Human","Outdoors","og1","No","100","Consistent","City Center","Horse Carriage"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","No","100","Inconsistent","Corridor","Exit Sign"
"clock.jpg","Stop Sign","Urban Street","Human","Outdoors","og1","Yes","50","Consistent","Urban Street","Stop Sign"
"farm1.jpg","Hay Bale","Farm","Natural","Outdoors","og1","Yes","100","Consistent","Farm","Hay Bale"
"dining5.jpg","Bowl","Dining Room","Private","Indoors","ig1","Yes","80","Consistent","Dining Room","Bowl"
"farm3.jpg","Scarecrow","Farm","Natural","Outdoors","og2","Yes","80","Inconsistent","Classroom","Textbook"
"elephant.jpg","Napkin","Dining Room","Private","Indoors","ig1","Yes","100","Consistent","Dining Room","Napkin"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","Yes","50","Consistent","Conference Room","Phone Set"
"play12.jpg","Seesaw","Playground","Human","Outdoors","og2","Yes","50","Inconsistent","Living Room","Floor Lamp"
"forest11.jpg","Log Cabin","Forest","Natural","Outdoors","og1","No","50","Consistent","Forest","Log Cabin"
"living9.jpg","Ottoman","Living Room","Private","Indoors","ig1","No","100","Consistent","Living Room","Ottoman"
"farm4.jpg","Feeding Trough","Farm","Natural","Outdoors","og2","Yes","80","Inconsistent","Conference Room","Projector"
"flowers.jpg","Picture Frame","Living Room","Private","Indoors","ig1","No","50","Consistent","Living Room","Picture Frame"
"forest9.jpg","Axe","Forest","Natural","Outdoors","og1","No","50","Consistent","Forest","Axe"
"glass.jpg","Toaster","Kitchen","Private","Indoors","ig1","No","80","Consistent","Kitchen","Toaster"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","Yes","100","Consistent","Suburban","Bicycle"
"opencountry3.jpg","Windmill","Open Country","Natural","Outdoors","og1","Yes","50","Consistent","Open Country","Windmill"
"bathroom2.jpg","Shower Head","Bathroom","Private","Indoors","ig1","No","50","Consistent","Bathroom","Shower Head"
"briefcase.jpg","Printer","Office","Public","Indoors","ig1","No","80","Consistent","Office","Printer"
"class6.jpg","Textbook","Classroom","Public","Indoors","ig2","No","100","Inconsistent","Suburban","Birdhouse"
"corridor5.jpg","Fire Alarm","Corridor","Public","Indoors","ig1","Yes","80","Consistent","Corridor","Fire Alarm"
"dining8.jpg","Fork","Dining Room","Private","Indoors","ig1","Yes","100","Consistent","Dining Room","Fork"
"conference1.jpg","Briefcase","Conference Room","Public","Indoors","ig2","Yes","50","Inconsistent","Coast","Lighthouse"
"class9.jpg","Crayons","Classroom","Public","Indoors","ig1","No","100","Consistent","Classroom","Crayons"
"highway10.jpg","Billboard","Highway","Human","Outdoors","og1","No","80","Consistent","Highway","Billboard"
"coast7.jpg","Beach Towel","Coast","Natural","Outdoors","og2","No","100","Inconsistent","Living Room","Coffee Maker"
"natural_fall.png","Fishing Rod","Forest","Natural","Outdoors","og2","No","80","Inconsistent","Kitchen","Pan"
"corridor4.jpg","Exit Sign","Corridor","Public","Indoors","ig2","Yes","80","Inconsistent","Forest","Wild Berries"
"blender.jpg","Pan","Kitchen","Private","Indoors","ig2","No","80","Inconsistent","Suburban","Lawn Mower"
"bedroom11.jpg","Nightstand","Bedroom","Private","Indoors","ig1","No","50","Consistent","Bedroom","Nightstand"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Bus Stop Shelter"
"Nature47.jpg","Fishing Boat","Coast","Natural","Outdoors","og1","No","100","Consistent","Coast","Fishing Boat"
"urbanstreet19.jpg","Subway Station Sign","Urban Street","Human","Outdoors","og2","Yes","100","Inconsistent","Living Room","Vase"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","No","80","Consistent","Kitchen","Rolling Pin"
"class3.jpg","Notebook","Classroom","Public","Indoors","ig2","No","100","Inconsistent","Forest","Fishing Rod"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Urban Street","Crosswalk Signal"
"suburb6.jpg","Utility Pole","Suburban","Human","Outdoors","og2","Yes","100","Inconsistent","Living Room","DVD Player"
"opencountry8.jpg","Radio Tower","Open Country","Natural","Outdoors","og2","Yes","50","Inconsistent","Kitchen","Apron"
"corridor1.jpg","Drinking Fountain","Corridor","Public","Indoors","ig1","Yes","80","Consistent","Corridor","Drinking Fountain"
"Nature14.jpg","Wild Berries","Forest","Natural","Outdoors","og2","No","80","Inconsistent","Dining Room","Plate"
"farm2.jpg","Wheelbarrow","Farm","Natural","Outdoors","og1","Yes","100","Consistent","Farm","Wheelbarrow"
"kitchen17.jpg","Baking Tray","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Highway","Road Work Sign"
