"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"class6.jpg","Textbook","Classroom","Public","Indoors","ig2","Yes","80","Inconsistent","Living Room","Coffee Maker"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","No","50","Consistent","Suburban","Bicycle"
"dining8.jpg","Fork","Dining Room","Private","Indoors","ig1","No","50","Consistent","Dining Room","Fork"
"citycenter26.jpg","Statue","City Center","Human","Outdoors","og1","Yes","80","Consistent","City Center","Statue"
"corridor3.jpg","Fire Extinguisher","Corridor","Public","Indoors","ig2","No","80","Inconsistent","Classroom","Notebook"
"dining7.jpg","Spoon","Dining Room","Private","Indoors","ig2","No","100","Inconsistent","Bedroom","Comforter Blanket"
"highway8.jpg","Yield Sign","Highway","Human","Outdoors","og1","Yes","50","Consistent","Highway","Yield Sign"
"Nature14.jpg","Wild Berries","Forest","Natural","Outdoors","og2","Yes","50","Inconsistent","Suburban","Fire Hydrant"
"class11.jpg","Backpack","Classroom","Public","Indoors","ig2","Yes","80","Inconsistent","Dining Room","Spoon"
"bin.jpg","Rocking Chair","Living Room","Private","Indoors","ig2","Yes","50","Inconsistent","Bathroom","Soap Bar"
"pond.png","Birdhouse","Suburban","Natural","Outdoors","og2","No","100","Inconsistent","Highway","Road Work Sign"
"bedroom12.jpg","Dresser","Bedroom","Private","Indoors","ig1","Yes","50","Consistent","Bedroom","Dresser"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","Yes","80","Inconsistent","City Center","Flag Pole"
"conference5.jpg","Laptop","Conference Room","Public","Indoors","ig2","No","80","Inconsistent","Kitchen","Blender"
"forest14.jpg","Camping Tent","Forest","Natural","Outdoors","og2","No","50","Inconsistent","Highway","Motorcycle"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","No","50","Consistent","Urban Street","Bus Stop Shelter"
"farm1.jpg","Hay Bale","Farm","Natural","Outdoors","og1","No","50","Consistent","Farm","Hay Bale"
"bedroom14.jpg","Comforter Blanket","Bedroom","Private","Indoors","ig2","Yes","100","Inconsistent","Conference Room","Projector"
"Urban14.jpg","Parking Meter","Suburban","Human","Outdoors","og2","No","50","Inconsistent","Playground","Seesaw"
"Nature40.jpg","Kayak","Forest","Natural","Outdoors","og2","Yes","80","Inconsistent","Suburban","Utility Pole"
"coast10.jpg","Surfboard","Coast","Natural","Outdoors","og1","No","80","Consistent","Coast","Surfboard"
"living9.jpg","Ottoman","Living Room","Private","Indoors","ig1","Yes","80","Consistent","Living Room","Ottoman"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","No","50","Inconsistent","Forest","Wild Berries"
"farm2.jpg","Wheelbarrow","Farm","Natural","Outdoors","og1","No","50","Consistent","Farm","Wheelbarrow"
"suburb2.jpg","Fire Hydrant","Suburban","Human","Outdoors","og2","No","100","Inconsistent","Playground","Swing Set"
"living6.jpg","Vase","Living Room","Private","Indoors","ig2","Yes","50","Inconsistent","Office","Sticky Notes"
"citycenter2.jpg","Taxi","City Center","Human","Outdoors","og1","Yes","80","Consistent","City Center","Taxi"
"class8.jpg","Pencil Case","Classroom","Public","Indoors","ig1","Yes","80","Consistent","Classroom","Pencil Case"
"office4.jpg","Tape Dispenser","Office","Public","Indoors","ig2","Yes","80","Inconsistent","Kitchen","Knife"
"citycenter11.jpg","Horse Carriage","City Center","Human","Outdoors","og1","Yes","80","Consistent","City Center","Horse Carriage"
"kitchen13.jpg","Stand Mixer","Kitchen","Private","Indoors","ig2","Yes","100","Inconsistent","Living Room","DVD Player"
"office9.jpg","Paper Shredder","Office","Public","Indoors","ig1","No","80","Consistent","Office","Paper Shredder"
"fruit_bowl.jpg","Blender","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Living Room","Floor Lamp"
"office1.jpg","Pencil Holder","Office","Public","Indoors","ig1","No","80","Consistent","Office","Pencil Holder"
